slide_name,slide_id,patient_id,scanner_id,stain,particle_id,tissue_type,cluster_id
305_256_2_PAS,305,256,2,PAS,b3dc2f33-d77a-405c-88f4-9986b64181d1,antrum,3
305_256_2_PAS,305,256,2,PAS,4c3bfa9f-78af-4f19-a100-919f8a50fee2,antrum,3
305_256_2_PAS,305,256,2,PAS,1945d952-228a-4a10-a5c6-c9053aab30ad,corpus,3
305_256_2_PAS,305,256,2,PAS,9d9700e3-8c24-4a3c-b97c-356bbe182535,antrum,2
305_256_2_PAS,305,256,2,PAS,6a160dd2-282f-4fdf-bd69-1a843375598f,antrum,2
305_256_2_PAS,305,256,2,PAS,7e949700-1fdd-4a2a-af95-b6fb842c677f,corpus,2
305_256_2_PAS,305,256,2,PAS,5d264951-3c65-4dc5-b0d2-1ac3e6e153b2,corpus,2
305_256_2_PAS,305,256,2,PAS,be036738-f9a3-49ae-84a8-1956402c7cfd,corpus,2
305_256_2_PAS,305,256,2,PAS,7f8fb814-321a-4af6-874d-0f42e0852028,antrum,1
305_256_2_PAS,305,256,2,PAS,228c6aa6-e7a9-409a-a96e-f704657c8597,antrum,1
305_256_2_PAS,305,256,2,PAS,e4c156e6-ed8d-4321-9b8a-c6cee3b00d01,corpus,1
305_256_2_PAS,305,256,2,PAS,1b2bfd18-20bd-435e-bc9f-c13e51713a1c,corpus,1
305_256_2_PAS,305,256,2,PAS,f391c52c-a9dc-4c07-ad0b-54f4d6048c11,corpus,1
305_256_2_PAS,305,256,2,PAS,81d0ce0b-19c2-4620-9cd5-46c60740b594,corpus,3
305_256_2_PAS,305,256,2,PAS,6d08ef82-c9c5-4cf8-89a5-05eec06cd55f,corpus,3
241_215_1_HE,241,215,1,HE,3a17e0a6-2a23-4134-871e-c732251832d0,corpus,4
241_215_1_HE,241,215,1,HE,094f571e-a87d-4676-a9ac-6aa245afab62,corpus,3
241_215_1_HE,241,215,1,HE,7a46abf9-d9a5-4406-ac7f-d4caa85fef2e,corpus,2
241_215_1_HE,241,215,1,HE,8a60952c-3e3e-4d70-a2f1-f820248be43a,corpus,1
2_2_1_HE,2,2,1,HE,4d47a488-99c9-4c84-b6ae-838926c2c746,corpus,1
2_2_1_HE,2,2,1,HE,3d83eac8-059a-4378-855e-74d272265bb7,corpus,4
2_2_1_HE,2,2,1,HE,bff3622e-021a-4712-82ee-9bcc7b1b4a37,corpus,3
2_2_1_HE,2,2,1,HE,362b9cf1-65a0-4024-ac4a-1ab8de1bb043,corpus,4
2_2_1_HE,2,2,1,HE,75c973a8-8c64-412b-bbbf-f5736192a2f2,corpus,2
2_2_1_HE,2,2,1,HE,bac4f80d-9d02-433c-a791-0e164f5bba69,corpus,3
2_2_1_HE,2,2,1,HE,12d35c05-629a-485d-b0d2-284f3c5de857,corpus,2
2_2_1_HE,2,2,1,HE,e2f6e409-ef83-4ca8-bd92-2acd90721404,corpus,1
203_177_1_HE,203,177,1,HE,4bf44136-babb-4a62-b884-5631a664241d,corpus,1
203_177_1_HE,203,177,1,HE,609e60f8-0de9-4f28-8d3e-2cfbdb816f4f,corpus,2
203_177_1_HE,203,177,1,HE,e138b986-b12b-4db6-b004-9bb533c15f95,corpus,4
203_177_1_HE,203,177,1,HE,b1458e2e-ce9a-4e43-8663-2ee230deec81,antrum,4
203_177_1_HE,203,177,1,HE,0ade9530-1ec1-4567-a397-6e69df970964,corpus,3
203_177_1_HE,203,177,1,HE,9c881993-4b7e-4078-a111-986060ee36d8,antrum,3
203_177_1_HE,203,177,1,HE,f55737b9-c57c-41eb-a9f9-3c8fd0612bb6,corpus,2
203_177_1_HE,203,177,1,HE,e87eef56-254d-4151-b9a4-b1ed0136426c,antrum,2
203_177_1_HE,203,177,1,HE,7fb77b81-0cf0-4f55-b042-0c66d9e95497,antrum,1
203_177_1_HE,203,177,1,HE,00c8ee2a-90c8-4fb6-a1ad-d921af8e9b37,corpus,1
203_177_1_HE,203,177,1,HE,7cdc5283-8809-4aa2-ac63-6889a2e9b199,corpus,4
203_177_1_HE,203,177,1,HE,98f27bae-453b-4aad-bd3e-7abe1c4d61ad,antrum,4
203_177_1_HE,203,177,1,HE,5c01390e-d5b4-402d-bd10-a00e6c2378b1,antrum,3
203_177_1_HE,203,177,1,HE,c39c1e49-325e-4256-9545-10e17e0f78b3,corpus,3
203_177_1_HE,203,177,1,HE,56b6e0b1-2a61-43de-ad8a-1af17bc58f0c,antrum,2
203_177_1_HE,203,177,1,HE,fcc626be-d40e-414b-8653-e44a37b02a62,antrum,1
249_223_1_HE,249,223,1,HE,eb384263-e814-407c-8475-c83c2bce6938,corpus,2
249_223_1_HE,249,223,1,HE,d5a7bab3-2812-41f7-bd6d-2970cb64c24c,corpus,4
249_223_1_HE,249,223,1,HE,ec605c18-9c27-4f80-b2b7-407b705ac164,corpus,3
249_223_1_HE,249,223,1,HE,1f7eb48d-3bce-474b-8c5f-300301549ae0,antrum,4
249_223_1_HE,249,223,1,HE,743e2dda-52af-4e1a-a870-a285ace6881f,antrum,3
249_223_1_HE,249,223,1,HE,b24b37eb-86f2-4b9f-8cd6-a1de6d681be9,corpus,3
249_223_1_HE,249,223,1,HE,eb8a34b5-328f-4007-ac82-b6f907f23ed9,antrum,2
249_223_1_HE,249,223,1,HE,0dfcce0e-376a-4cda-a766-ad353f10790d,corpus,2
249_223_1_HE,249,223,1,HE,a42573b9-e98e-49d1-840a-18a4d69200d5,corpus,4
249_223_1_HE,249,223,1,HE,074e66d1-e3e1-4ca6-a5e9-1f1166a43ef1,corpus,3
249_223_1_HE,249,223,1,HE,ce9bf474-50b6-419b-a865-75ab079b8401,corpus,1
249_223_1_HE,249,223,1,HE,c3e8bf8c-0538-4e20-8bd3-f631d8a7824d,corpus,4
249_223_1_HE,249,223,1,HE,2f33f816-420d-4ee1-a78f-e816a2988519,antrum,1
249_223_1_HE,249,223,1,HE,b9a904b3-3fb4-4891-bde5-0e5206b6bb8a,antrum,1
249_223_1_HE,249,223,1,HE,3c202170-c9bc-41ed-875f-50233142b594,corpus,1
249_223_1_HE,249,223,1,HE,4eca5916-35e0-40f3-bd8d-36ab69caa3b6,antrum,2
249_223_1_HE,249,223,1,HE,a284898a-fed4-4468-8955-7911cc5d6354,corpus,2
249_223_1_HE,249,223,1,HE,12e51c9c-086a-4e04-b281-2affa78dd562,antrum,4
249_223_1_HE,249,223,1,HE,a5d8276b-ce12-4af0-a9f1-2015e3f35023,antrum,3
249_223_1_HE,249,223,1,HE,a3f341d3-2e97-4c63-94cc-931ab9049923,corpus,1
128_102_1_HE,128,102,1,HE,41b90648-81aa-43b2-836e-30a60ffbaf52,antrum,3
128_102_1_HE,128,102,1,HE,9e4fa668-9b60-4155-a421-46c4cefaac79,antrum,3
128_102_1_HE,128,102,1,HE,a1ed781a-1104-4686-9cf7-53113b31d28e,corpus,4
128_102_1_HE,128,102,1,HE,e7c51c7c-7df7-4f35-87db-e242d672f162,corpus,2
128_102_1_HE,128,102,1,HE,c6da7dbf-cd01-4a71-9553-64a51edc4d68,corpus,4
128_102_1_HE,128,102,1,HE,78574384-77ff-4236-9163-fa3d1149c01a,corpus,2
128_102_1_HE,128,102,1,HE,4f35712d-08dc-48f8-b941-5d35fe52fcc7,antrum,1
128_102_1_HE,128,102,1,HE,781dbc81-73e0-4c5a-92f6-ac3ea881b432,antrum,4
128_102_1_HE,128,102,1,HE,45511518-c9f9-4f17-9db9-2afc0955d7ee,corpus,3
128_102_1_HE,128,102,1,HE,23ae4419-e453-4d20-b4c2-8c62e0098137,antrum,2
128_102_1_HE,128,102,1,HE,6b3f72b6-0077-42a6-af6a-db3396f04d77,corpus,1
128_102_1_HE,128,102,1,HE,93dab397-e760-4a4b-ab33-a68cac01232a,corpus,3
128_102_1_HE,128,102,1,HE,33571abc-9fce-4c04-87c2-433b39dda913,antrum,2
128_102_1_HE,128,102,1,HE,2757c417-8498-4ae5-9180-9be7080785c1,antrum,4
128_102_1_HE,128,102,1,HE,d0439547-0265-4675-b4e8-d049869a9b77,antrum,1
128_102_1_HE,128,102,1,HE,9c6c00bf-542d-46cd-ae6e-2cc94458d592,corpus,1
344_269_2_PAS,344,269,2,PAS,957446c2-dad7-4dfa-bae1-fb4e82e30e50,corpus,3
344_269_2_PAS,344,269,2,PAS,23749dd8-9407-4891-aaf1-3749cc6fddeb,intermediate,3
344_269_2_PAS,344,269,2,PAS,b888482d-28ba-43b2-8dc1-61820b530e83,corpus,3
344_269_2_PAS,344,269,2,PAS,ce0b2461-52ba-444f-a7ea-7efcd93bc07f,corpus,2
344_269_2_PAS,344,269,2,PAS,68232d65-a36c-4c78-a313-cff6e996175b,intermediate,2
344_269_2_PAS,344,269,2,PAS,60dd37b0-5cee-42d9-b60a-468cf4fd6d16,corpus,2
344_269_2_PAS,344,269,2,PAS,65e61253-304d-4173-93b1-ab0f5c70004b,corpus,1
344_269_2_PAS,344,269,2,PAS,1c748913-52f5-460f-aaa6-a4a3af3aa53d,intermediate,1
344_269_2_PAS,344,269,2,PAS,93fe884d-3b5b-4de7-955c-f9acd47237b1,corpus,1
284_249_2_PAS,284,249,2,PAS,c631d1d9-a294-4207-885d-e8f34bb2e639,corpus,3
284_249_2_PAS,284,249,2,PAS,2c3cb2d3-3407-429a-8bb8-36c44e6618ff,corpus,3
284_249_2_PAS,284,249,2,PAS,a02cf634-1164-4e78-98c5-8f93553260f8,antrum,3
284_249_2_PAS,284,249,2,PAS,4299c9bc-b8f2-41c2-8420-ba881aa433bd,antrum,3
284_249_2_PAS,284,249,2,PAS,78f6036c-f7d1-4491-a4c8-9f8d0007cd9e,corpus,2
284_249_2_PAS,284,249,2,PAS,62e6df74-96fc-4726-a792-14e7f5c41158,corpus,2
284_249_2_PAS,284,249,2,PAS,c9ff121c-859b-49e4-a5e8-700ea4e453b3,antrum,2
284_249_2_PAS,284,249,2,PAS,3589360a-4415-4d5f-9c0f-69e04972adc7,antrum,2
284_249_2_PAS,284,249,2,PAS,a75119f9-13fd-47e3-83f3-36ca97492381,corpus,1
284_249_2_PAS,284,249,2,PAS,684738d9-f0b0-4cf5-8a6b-44617c752742,corpus,1
284_249_2_PAS,284,249,2,PAS,2c9e372e-7379-4187-be28-5d12c4937210,antrum,1
284_249_2_PAS,284,249,2,PAS,28b8678e-7d2c-4d09-b4cb-721d31ce6eaf,antrum,1
278_247_2_PAS,278,247,2,PAS,1b657cef-9366-4b1f-b052-fe4315539379,corpus,7
278_247_2_PAS,278,247,2,PAS,ce6fb34d-1b42-4921-a9af-83ff5b475b61,antrum,7
278_247_2_PAS,278,247,2,PAS,18d94a17-0372-4e99-a08c-f749758a3bf1,corpus,6
278_247_2_PAS,278,247,2,PAS,358d5ccd-3e90-4ac3-b12e-f4a185cba054,antrum,6
278_247_2_PAS,278,247,2,PAS,86fd7d18-d77d-41fd-807c-ddd6868f508a,antrum,6
278_247_2_PAS,278,247,2,PAS,35a4785a-1cd1-4c75-90a5-ee222e6d6de8,antrum,5
278_247_2_PAS,278,247,2,PAS,0c644bd2-8fec-4f87-ab92-f300231b8866,corpus,5
278_247_2_PAS,278,247,2,PAS,bc9ca89a-725f-4440-98c4-93648aa93718,antrum,5
278_247_2_PAS,278,247,2,PAS,cf3dcf5b-30ac-4d15-ac7b-abc341d288d4,antrum,5
278_247_2_PAS,278,247,2,PAS,13380a26-d487-4951-a311-2d381de902a8,antrum,4
278_247_2_PAS,278,247,2,PAS,78c277de-2dbb-4fcd-bdef-845c15ebfe4c,corpus,4
278_247_2_PAS,278,247,2,PAS,48e5e51c-865e-41b0-80eb-5f817a51798a,antrum,4
278_247_2_PAS,278,247,2,PAS,b5f6d0b0-c8c4-4128-ada4-12b418b77143,antrum,4
278_247_2_PAS,278,247,2,PAS,9b5d81f7-ce74-4b8e-973a-fb1bc86f9db5,corpus,3
278_247_2_PAS,278,247,2,PAS,a56258f4-e8cd-405a-a62f-a9508e535c00,antrum,3
278_247_2_PAS,278,247,2,PAS,7e963e9a-59af-4f31-a58c-3651c137738d,antrum,3
278_247_2_PAS,278,247,2,PAS,58ce59ef-67b3-47b1-99d3-e7959c245f78,antrum,3
278_247_2_PAS,278,247,2,PAS,ff0c24e7-eeb1-461a-8d4e-ca0f4136fac6,antrum,2
278_247_2_PAS,278,247,2,PAS,c8a309f3-e6c5-4fc9-840a-064fe20a4feb,antrum,2
278_247_2_PAS,278,247,2,PAS,aa2a08fc-3f6f-48b7-a8ea-c9818ab5a8e3,antrum,2
278_247_2_PAS,278,247,2,PAS,0651a96f-da5a-418d-abc4-a81479d8636f,antrum,1
151_125_1_HE,151,125,1,HE,9b84044b-b46e-4d64-ab20-e9d1bee75137,corpus,1
151_125_1_HE,151,125,1,HE,c9f61583-78ec-4d96-bc91-07c98eb6fddc,corpus,4
151_125_1_HE,151,125,1,HE,4714639b-d42b-47a2-8ee9-7b757e72d7fd,corpus,3
151_125_1_HE,151,125,1,HE,1b596592-3873-4970-90b1-e056bcacc011,corpus,2
151_125_1_HE,151,125,1,HE,270a818d-8147-43f5-9e43-5648fc65c698,intermediate,1
151_125_1_HE,151,125,1,HE,8661cb49-b72b-4646-9d1d-e52c2fa494f2,intermediate,3
151_125_1_HE,151,125,1,HE,7c03065e-f992-41c2-81a6-05b37bef4e5e,intermediate,2
151_125_1_HE,151,125,1,HE,1579e776-a986-4a61-b6e0-128fbd2dfece,intermediate,4
250_224_1_HE,250,224,1,HE,b56c34ba-f3a9-4354-b3d1-c82dcc327a74,antrum,4
250_224_1_HE,250,224,1,HE,f3b61f5b-ca52-457f-bd35-63eea1594f24,antrum,3
250_224_1_HE,250,224,1,HE,aa53e4e6-2887-4c6f-a1b5-a6d5e884e53e,antrum,1
250_224_1_HE,250,224,1,HE,8125123d-488a-4113-8ba3-0808c46c19df,antrum,2
250_224_1_HE,250,224,1,HE,9afc4cfb-2d3d-4463-b02b-cc0aaaa6d3e5,antrum,3
250_224_1_HE,250,224,1,HE,32b25228-beff-4375-aed3-e06ce1e2ba20,antrum,1
250_224_1_HE,250,224,1,HE,e326c44d-a35e-4bf1-9aa4-a7db70b2936d,antrum,2
250_224_1_HE,250,224,1,HE,e8f8cebf-57a5-4153-a320-ea3eb49adf62,antrum,4
250_224_1_HE,250,224,1,HE,ae891f66-def7-4ff3-bcd1-542bf0b25454,antrum,4
250_224_1_HE,250,224,1,HE,01c1ebc7-fb7b-491f-a675-430ee9a69f95,antrum,2
250_224_1_HE,250,224,1,HE,8b4ea3c4-bd4f-4c41-996f-c25abca1f4f5,antrum,1
250_224_1_HE,250,224,1,HE,3e3593e4-5522-412c-bf1f-28cd892f5641,antrum,3
250_224_1_HE,250,224,1,HE,0854df23-352d-4536-8c0b-6a77bfe83246,antrum,1
250_224_1_HE,250,224,1,HE,d13dcfa8-aba0-4d0f-9810-c194691cb6f4,antrum,2
250_224_1_HE,250,224,1,HE,c489c7fe-2746-45c3-ab38-f4eda6819e44,antrum,3
250_224_1_HE,250,224,1,HE,91e213ee-f659-4618-b5b6-204fee552bd2,antrum,4
29_21_1_HE,29,21,1,HE,ce3fb17b-8e7b-4280-a000-54d39e4d4016,corpus,2
29_21_1_HE,29,21,1,HE,bf6e7e72-a6ab-40a7-ad30-4358ac229380,corpus,3
29_21_1_HE,29,21,1,HE,9369546a-85d4-42d9-960e-6acdf357ee71,corpus,4
29_21_1_HE,29,21,1,HE,328a2f1a-6c50-43e9-8b6b-e38065070c6b,corpus,1
134_108_1_HE,134,108,1,HE,17c48428-563f-404f-8a70-e06de1f563d0,antrum,3
134_108_1_HE,134,108,1,HE,6c5f7bb2-2915-47f5-b9b1-cd5e94b340aa,antrum,1
134_108_1_HE,134,108,1,HE,11971ebd-8760-423a-b23d-58a97a05b010,antrum,2
134_108_1_HE,134,108,1,HE,1dae41b0-0a10-4265-9b47-6642a3021427,antrum,2
134_108_1_HE,134,108,1,HE,dcead11b-ddf2-4bd3-9e35-bbb372530790,antrum,1
134_108_1_HE,134,108,1,HE,9b817220-4fe2-4fe6-9e04-3aae4df97262,antrum,4
134_108_1_HE,134,108,1,HE,48941c1e-7de6-4e89-88c0-9538f291e444,antrum,3
134_108_1_HE,134,108,1,HE,46770a6c-465f-470e-91e9-e9ebf7633cfd,antrum,4
91_65_1_PAS,91,65,1,PAS,f08fd5b3-0cee-4cea-8a25-970f8d0db65b,corpus,4
91_65_1_PAS,91,65,1,PAS,44f729bf-83a2-4fb7-9134-965d1d6a6cc3,corpus,4
91_65_1_PAS,91,65,1,PAS,a3a19343-fad0-461e-b4dd-b146e0dda651,corpus,3
91_65_1_PAS,91,65,1,PAS,beea1c33-0d5f-42a1-9d36-6a45dcbe8b17,corpus,3
91_65_1_PAS,91,65,1,PAS,e0f65faf-6891-4ab4-ace5-5e1162e2ff55,corpus,2
91_65_1_PAS,91,65,1,PAS,cb5fdd9c-7c72-40a4-90e3-32d180112313,corpus,2
91_65_1_PAS,91,65,1,PAS,f811db03-2e3d-4246-ade9-43f1cefe7fab,corpus,1
91_65_1_PAS,91,65,1,PAS,65411fae-f1e2-444d-a11e-f43b746f6099,corpus,1
91_65_1_PAS,91,65,1,PAS,8e663b32-295c-42ff-bf76-52fac41bf40b,corpus,4
91_65_1_PAS,91,65,1,PAS,b0743c24-d357-41ec-a394-380cea920878,corpus,4
91_65_1_PAS,91,65,1,PAS,901dfbea-7199-4983-b3de-a6f74f83654b,corpus,3
91_65_1_PAS,91,65,1,PAS,9199bd06-5da9-494d-81e7-9a65c706b04f,corpus,3
91_65_1_PAS,91,65,1,PAS,e1012f05-2eba-4211-9530-888843470d23,corpus,2
91_65_1_PAS,91,65,1,PAS,b260fb1e-c3d7-4d2b-b45f-1f1c4030447e,corpus,2
91_65_1_PAS,91,65,1,PAS,3ad513c3-53e9-4e49-a111-3fc20c13073c,corpus,1
91_65_1_PAS,91,65,1,PAS,8b937fa7-92de-4d85-bdb1-499256ab19b4,corpus,1
255_229_1_HE,255,229,1,HE,b60a7e70-7733-4168-a68d-da000a0358e5,intermediate,4
255_229_1_HE,255,229,1,HE,03fe2ba6-3a11-47b4-a362-d2730da7c2a6,intermediate,3
255_229_1_HE,255,229,1,HE,7047e65c-8bea-4ec2-a5a3-73289f28f4ab,intermediate,2
255_229_1_HE,255,229,1,HE,c585ae38-4259-4cf3-a9a3-7aaacccb3511,intermediate,1
38_27_1_MG,38,27,1,MG,b2e31298-357f-49a1-8022-61a687d9e46a,antrum,4
38_27_1_MG,38,27,1,MG,56596be9-247a-4183-9335-8a1bab393446,antrum,4
38_27_1_MG,38,27,1,MG,dacb902d-a7ce-467a-ae5b-14d93b8091c3,antrum,4
38_27_1_MG,38,27,1,MG,27532c4f-7668-446d-8d3f-8b24a1a17991,antrum,4
38_27_1_MG,38,27,1,MG,35a172a5-6170-44a7-968d-3b09eaef6067,antrum,4
38_27_1_MG,38,27,1,MG,1b651048-3179-45d1-a018-eb1d03bb1f58,antrum,3
38_27_1_MG,38,27,1,MG,2cb1ac07-4a20-4552-a424-9111c3f98b87,antrum,3
38_27_1_MG,38,27,1,MG,5beb972e-95b4-4a78-989f-e478f8e12044,antrum,3
38_27_1_MG,38,27,1,MG,b6cd6074-5c78-4ff3-99a9-a0a330741f2c,antrum,3
38_27_1_MG,38,27,1,MG,5973be8f-4c0b-43fd-b47a-a82f0867829f,antrum,3
38_27_1_MG,38,27,1,MG,f851e08c-3088-4654-8de2-14288205da3d,antrum,2
38_27_1_MG,38,27,1,MG,5839b4ca-884d-43b2-863d-2040f4f2bcd3,antrum,2
38_27_1_MG,38,27,1,MG,36a0fcd1-392e-4974-8a61-ebe0195b1aa8,antrum,2
38_27_1_MG,38,27,1,MG,b5f99a1c-aa53-4f11-8525-2960084e4710,antrum,2
38_27_1_MG,38,27,1,MG,0db9a360-f194-49d3-aa47-311ef54152de,antrum,2
38_27_1_MG,38,27,1,MG,14962e5d-458c-49ea-a84c-93fa7cd619cb,antrum,1
38_27_1_MG,38,27,1,MG,a6b7bb43-4179-440c-83cc-712f398a48f8,antrum,1
38_27_1_MG,38,27,1,MG,f6e383af-6c1e-4473-894f-8efba9b8364a,antrum,1
38_27_1_MG,38,27,1,MG,a7736167-ceda-4074-97c4-29f2f3453e09,antrum,1
38_27_1_MG,38,27,1,MG,2a8392d0-2134-4209-9bcc-fd3fc8bb680e,antrum,1
112_86_1_HE,112,86,1,HE,79bc7479-7704-4c67-ab1b-1c5408172faa,intermediate,3
112_86_1_HE,112,86,1,HE,16ca5748-d7b7-41b3-981e-8f40b44c0266,intermediate,1
112_86_1_HE,112,86,1,HE,972b33be-80d3-46ea-9fa4-d974b83703d1,intermediate,4
112_86_1_HE,112,86,1,HE,d3758b46-1e25-4b11-8dfb-d17b991bb6a4,intermediate,2
112_86_1_HE,112,86,1,HE,7d657cb3-76b8-4838-b871-8c62349b7792,corpus,1
112_86_1_HE,112,86,1,HE,0042a88e-c2dc-423b-8c4c-2daae85ee090,corpus,4
112_86_1_HE,112,86,1,HE,75f24e7b-0979-4588-ac91-62fbfd961faa,corpus,3
112_86_1_HE,112,86,1,HE,a1342cfa-8b13-4adb-8dcb-caeaf3ba30e0,corpus,2
129_103_1_HE,129,103,1,HE,165a59e1-6797-4cdf-8c32-0fda616ef383,antrum,4
129_103_1_HE,129,103,1,HE,448a196e-46b1-49f9-9307-347371030b12,corpus,4
129_103_1_HE,129,103,1,HE,3abc8d02-91d1-43ae-b131-80c20e201dcb,antrum,4
129_103_1_HE,129,103,1,HE,5e058cf5-e5a2-4b16-b3c0-91ff03ebbb05,corpus,4
129_103_1_HE,129,103,1,HE,7fd1cfae-f2c5-475b-b379-4d40cb77114b,antrum,3
129_103_1_HE,129,103,1,HE,af40fb9c-c101-4121-92ec-1cbb0995d924,corpus,3
129_103_1_HE,129,103,1,HE,f77a0fb2-3376-46f2-91d3-8c07c2e3066e,antrum,3
129_103_1_HE,129,103,1,HE,7939864e-13ce-4627-9659-e788af2c060c,corpus,3
129_103_1_HE,129,103,1,HE,42b02cca-c473-4fe1-b47d-b7fe98e606e6,antrum,2
129_103_1_HE,129,103,1,HE,7232e72f-cd1e-4061-9ec3-719420c55472,corpus,2
129_103_1_HE,129,103,1,HE,3822736e-f75e-40b5-b96a-8be33ca107a2,corpus,2
129_103_1_HE,129,103,1,HE,69277f13-805a-4abf-b440-c70c9cb1011f,corpus,2
129_103_1_HE,129,103,1,HE,f3eb4d5d-22fa-49b5-b03e-2f1b1532dbd3,corpus,2
129_103_1_HE,129,103,1,HE,0ac78bbd-7a1b-4c4e-92df-811bdb7de724,antrum,2
129_103_1_HE,129,103,1,HE,01f4c5ed-663b-448e-8ee6-f1906482cd54,antrum,1
129_103_1_HE,129,103,1,HE,9fdeb344-0f24-4260-8165-1c44373e2840,corpus,1
129_103_1_HE,129,103,1,HE,22a69732-bd3f-4f6e-a877-182bc64a633c,corpus,1
129_103_1_HE,129,103,1,HE,d1f087ad-2199-43d6-a417-75eda7ca68fd,corpus,1
129_103_1_HE,129,103,1,HE,b823d700-8ba5-43d0-ada3-7daf35aa28dd,corpus,1
129_103_1_HE,129,103,1,HE,45043abc-c11e-4d7d-9cd3-df6fd2ce4e35,antrum,1
129_103_1_HE,129,103,1,HE,67e0c522-b200-4dba-97cf-9f410c9c2fba,corpus,3
129_103_1_HE,129,103,1,HE,3a1e4289-20d1-43d3-9adb-3c9ad19a6291,corpus,3
129_103_1_HE,129,103,1,HE,e18afed2-c788-4bde-a9fb-87d108b6a88f,corpus,4
129_103_1_HE,129,103,1,HE,c899c3a1-ac63-4a3e-b18f-6565a041ddc1,corpus,4
291_251_2_MG,291,251,2,MG,b0d3ecc1-2d2b-4130-818b-8e79e7dcf4fc,antrum,3
291_251_2_MG,291,251,2,MG,60b741bf-909a-44ee-8bd3-664c3ad64d90,antrum,3
291_251_2_MG,291,251,2,MG,ddd846e0-903f-478a-90e3-447455c97e9b,corpus,3
291_251_2_MG,291,251,2,MG,6b1a5907-c312-4f31-ae1c-10ae1a370959,antrum,3
291_251_2_MG,291,251,2,MG,fe4519db-7397-47b0-8b0e-5422ae4b5dbc,antrum,2
291_251_2_MG,291,251,2,MG,71e44889-da41-4c19-a749-a85924fcfa8c,antrum,2
291_251_2_MG,291,251,2,MG,6772f0bf-ca42-445d-a22b-a3c2bffc3ab8,corpus,2
291_251_2_MG,291,251,2,MG,69c5ac9d-d59c-4efa-a419-83ea1887e692,antrum,2
291_251_2_MG,291,251,2,MG,580fa7d8-c09e-40eb-878e-cbdeffad875e,antrum,1
291_251_2_MG,291,251,2,MG,ce9bb5da-9fca-4309-9e1f-6f64a94d1123,antrum,1
291_251_2_MG,291,251,2,MG,de11cf04-1c74-4600-8614-7d891438ad79,corpus,1
291_251_2_MG,291,251,2,MG,fa82bf98-80c2-4144-a461-75600dcc1bbe,antrum,1
44_32_1_HE,44,32,1,HE,7847d143-bf8e-4310-8a76-8f3ba72ea2f1,antrum,4
44_32_1_HE,44,32,1,HE,6e9f17d0-6195-4297-85bf-517c1598e496,antrum,4
44_32_1_HE,44,32,1,HE,a24d99af-2991-4bc4-a415-367658f583f4,antrum,4
44_32_1_HE,44,32,1,HE,06d23df6-6f21-48dd-87a2-d2febf7052c1,antrum,3
44_32_1_HE,44,32,1,HE,894d0f87-a1cf-4515-822f-792bea4ea2c5,antrum,3
44_32_1_HE,44,32,1,HE,e81477fc-3039-497a-8f6f-1df4f55c23d0,antrum,3
44_32_1_HE,44,32,1,HE,d61d479f-5985-4734-921c-fe13c2d6ed4d,antrum,2
44_32_1_HE,44,32,1,HE,22bfb909-181e-4dda-a6eb-6477b823b9b6,antrum,2
44_32_1_HE,44,32,1,HE,55405500-1bc8-4eb7-8109-8bede7c4e6d5,antrum,2
44_32_1_HE,44,32,1,HE,29ccc8be-7de8-46ab-8d1a-5ad0dccd6163,antrum,1
44_32_1_HE,44,32,1,HE,a219fb85-60a9-4d44-ba67-4bbeec6903b8,antrum,1
44_32_1_HE,44,32,1,HE,f2196c87-f487-42be-b3e0-0797b186d3bf,antrum,1
238_212_1_HE,238,212,1,HE,064bb65c-14ac-4575-8aeb-2c85020db941,corpus,3
238_212_1_HE,238,212,1,HE,96d3c4be-279c-4235-956c-61e0bd0ff60a,corpus,1
238_212_1_HE,238,212,1,HE,e0acc41a-a63d-42f3-ade3-cfd0221ea28b,corpus,4
238_212_1_HE,238,212,1,HE,acd2b383-ab50-4608-8cbd-a4658ef279c9,corpus,2
238_212_1_HE,238,212,1,HE,e5d6b5f6-c2a0-4d13-850c-a65854dcf4d3,corpus,2
238_212_1_HE,238,212,1,HE,28b96273-a3a0-4a5c-a76f-739be38596b5,corpus,4
238_212_1_HE,238,212,1,HE,4b3e8eb6-d904-4398-92fc-0dbeaa225614,corpus,1
238_212_1_HE,238,212,1,HE,871b400a-d465-4f1b-8203-6683c0b07932,corpus,3
230_204_1_HE,230,204,1,HE,eb8fc7e7-ae00-4efa-97ba-77eeb209e009,corpus,1
230_204_1_HE,230,204,1,HE,2171d98a-d66b-484e-99e7-f11a8fac88ea,corpus,2
230_204_1_HE,230,204,1,HE,5691dfc2-1660-4987-b8ef-6c69090b19bb,corpus,3
230_204_1_HE,230,204,1,HE,033b959b-6c07-4dad-b013-68894918d769,corpus,4
230_204_1_HE,230,204,1,HE,2a21d294-5b02-49e0-b01c-6132ca1359d7,corpus,1
230_204_1_HE,230,204,1,HE,7a9344d8-0267-416e-b890-063938571082,corpus,2
230_204_1_HE,230,204,1,HE,ab8ad303-d090-4bec-9ce6-a83fdd0f44e0,corpus,3
230_204_1_HE,230,204,1,HE,3ed8e7c5-5533-4028-8174-8116defece51,corpus,4
114_88_1_HE,114,88,1,HE,a243bf81-769d-4b92-800b-4e3d1a44d327,corpus,1
